,video_file,anchor,sample1,sample2,selected
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(82550, 82670)","(181601, 181721)","(48451, 48571)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(188296, 188416)","(98012, 98132)","(137803, 137923)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(136413, 136533)","(135263, 135383)","(19570, 19690)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(142315, 142435)","(137514, 137634)","(94041, 94161)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(44412, 44532)","(175564, 175684)","(53984, 54104)",1
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(43356, 43476)","(38578, 38698)","(120473, 120593)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(43884, 44004)","(7954, 8074)","(50308, 50428)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(182341, 182461)","(45846, 45966)","(182205, 182325)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(684, 804)","(124277, 124397)","(16310, 16430)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(92199, 92319)","(9120, 9240)","(8321, 8441)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(12275, 12395)","(81834, 81954)","(6086, 6206)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(22764, 22884)","(56126, 56246)","(6421, 6541)",2
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(15289, 15409)","(11177, 11297)","(41086, 41206)",1
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(145048, 145168)","(98688, 98808)","(16187, 16307)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(128931, 129051)","(28432, 28552)","(52296, 52416)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(85755, 85875)","(6095, 6215)","(15236, 15356)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(135487, 135607)","(24652, 24772)","(140195, 140315)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(185513, 185633)","(52694, 52814)","(37122, 37242)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(99617, 99737)","(170726, 170846)","(142234, 142354)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(83657, 83777)","(134660, 134780)","(17699, 17819)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(21640, 21760)","(127647, 127767)","(100408, 100528)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(172009, 172129)","(182188, 182308)","(40387, 40507)",2
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(84622, 84742)","(4945, 5065)","(86396, 86516)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(131301, 131421)","(189271, 189391)","(58082, 58202)",2
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(20105, 20225)","(15149, 15269)","(179714, 179834)",2
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(40554, 40674)","(87482, 87602)","(107736, 107856)",2
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(42267, 42387)","(186647, 186767)","(19778, 19898)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(6176, 6296)","(128755, 128875)","(4871, 4991)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(182448, 182568)","(128665, 128785)","(14819, 14939)",1
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(90015, 90135)","(180094, 180214)","(54909, 55029)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(107973, 108093)","(13124, 13244)","(130873, 130993)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(121350, 121470)","(132387, 132507)","(45315, 45435)",1
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(16376, 16496)","(123130, 123250)","(183236, 183356)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(131023, 131143)","(10159, 10279)","(19160, 19280)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(22854, 22974)","(187078, 187198)","(23844, 23964)",2
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(134435, 134555)","(91045, 91165)","(145246, 145366)",1
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(85351, 85471)","(6666, 6786)","(80328, 80448)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(89814, 89934)","(17097, 17217)","(140888, 141008)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(40601, 40721)","(80513, 80633)","(141561, 141681)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(10038, 10158)","(132521, 132641)","(127025, 127145)",2
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(25377, 25497)","(122198, 122318)","(21381, 21501)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(41900, 42020)","(128041, 128161)","(125898, 126018)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(10599, 10719)","(86330, 86450)","(89286, 89406)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(42, 162)","(29597, 29717)","(39083, 39203)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(5455, 5575)","(38573, 38693)","(7858, 7978)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(81889, 82009)","(46871, 46991)","(135812, 135932)",2
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(17086, 17206)","(141559, 141679)","(91221, 91341)",1
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(87155, 87275)","(122471, 122591)","(191763, 191883)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(123025, 123145)","(18263, 18383)","(26611, 26731)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(126004, 126124)","(189156, 189276)","(88099, 88219)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(26480, 26600)","(141933, 142053)","(122088, 122208)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191486, 191606)","(98617, 98737)","(83110, 83230)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(21488, 21608)","(188232, 188352)","(180401, 180521)",1
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(46707, 46827)","(52312, 52432)","(93820, 93940)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(21326, 21446)","(140783, 140903)","(190222, 190342)",2
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(83277, 83397)","(133955, 134075)","(6078, 6198)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(37785, 37905)","(39526, 39646)","(131138, 131258)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(46535, 46655)","(187883, 188003)","(86175, 86295)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(133723, 133843)","(86811, 86931)","(188719, 188839)",1
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(27822, 27942)","(79430, 79550)","(134173, 134293)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(79601, 79721)","(94456, 94576)","(26779, 26899)",2
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(179643, 179763)","(181799, 181919)","(141306, 141426)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(79634, 79754)","(4794, 4914)","(20529, 20649)",1
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(121372, 121492)","(190559, 190679)","(72284, 72404)",2
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(3748, 3868)","(19173, 19293)","(18306, 18426)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(122487, 122607)","(124518, 124638)","(172032, 172152)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(92441, 92561)","(78608, 78728)","(29369, 29489)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(11033, 11153)","(863, 983)","(36782, 36902)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(131462, 131582)","(95513, 95633)","(186483, 186603)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(27228, 27348)","(6330, 6450)","(91723, 91843)",2
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(23956, 24076)","(136562, 136682)","(183217, 183337)",1
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(95977, 96097)","(79484, 79604)","(21331, 21451)",1
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(85552, 85672)","(98235, 98355)","(49707, 49827)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(39771, 39891)","(46513, 46633)","(185619, 185739)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(189910, 190030)","(107968, 108088)","(188261, 188381)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(190251, 190371)","(14264, 14384)","(88097, 88217)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(39105, 39225)","(13598, 13718)","(39275, 39395)",2
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(39535, 39655)","(77269, 77389)","(127003, 127123)",2
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(51755, 51875)","(39937, 40057)","(10390, 10510)",2
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(142055, 142175)","(76541, 76661)","(18319, 18439)",1
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(19588, 19708)","(178767, 178887)","(135609, 135729)",2
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(127196, 127316)","(51544, 51664)","(172034, 172154)",2
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(72422, 72542)","(183665, 183785)","(85774, 85894)",1
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(190134, 190254)","(30882, 31002)","(6354, 6474)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(2618, 2738)","(183936, 184056)","(78781, 78901)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(14943, 15063)","(14558, 14678)","(173743, 173863)",1
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(194995, 195115)","(28048, 28168)","(95409, 95529)",1
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(29165, 29285)","(19967, 20087)","(8892, 9012)",2
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(98366, 98486)","(188451, 188571)","(108835, 108955)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(133414, 133534)","(124820, 124940)","(72902, 73022)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(14954, 15074)","(257, 377)","(136226, 136346)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(90527, 90647)","(174562, 174682)","(46297, 46417)",2
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(134293, 134413)","(19610, 19730)","(56974, 57094)",1
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(30743, 30863)","(30376, 30496)","(78600, 78720)",1
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(185443, 185563)","(21192, 21312)","(19993, 20113)",1
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(36829, 36949)","(142024, 142144)","(145, 265)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(17087, 17207)","(189509, 189629)","(127850, 127970)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(98308, 98428)","(52466, 52586)","(3519, 3639)",2
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(90475, 90595)","(26821, 26941)","(61714, 61834)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(17427, 17547)","(140683, 140803)","(52343, 52463)",2
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(18137, 18257)","(43089, 43209)","(7774, 7894)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(140970, 141090)","(50457, 50577)","(11242, 11362)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(176932, 177052)","(52818, 52938)","(19390, 19510)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(30641, 30761)","(192246, 192366)","(84294, 84414)",1
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(30744, 30864)","(181947, 182067)","(173253, 173373)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(46365, 46485)","(46302, 46422)","(51809, 51929)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(19619, 19739)","(5007, 5127)","(14324, 14444)",1
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(97670, 97790)","(69403, 69523)","(185784, 185904)",2
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(179520, 179640)","(620, 740)","(945, 1065)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(137030, 137150)","(119757, 119877)","(51665, 51785)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(46951, 47071)","(77689, 77809)","(143453, 143573)",2
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(134319, 134439)","(7016, 7136)","(75070, 75190)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(6111, 6231)","(73786, 73906)","(98715, 98835)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(140873, 140993)","(190185, 190305)","(10308, 10428)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(131357, 131477)","(16579, 16699)","(3692, 3812)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(178565, 178685)","(135363, 135483)","(6651, 6771)",0
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(28708, 28828)","(137037, 137157)","(97497, 97617)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(78732, 78852)","(29686, 29806)","(82564, 82684)",1
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(119159, 119279)","(3603, 3723)","(51007, 51127)",2
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(87156, 87276)","(127918, 128038)","(137076, 137196)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(108172, 108292)","(126995, 127115)","(145205, 145325)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(26166, 26286)","(137161, 137281)","(173678, 173798)",2
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(10896, 11016)","(93379, 93499)","(188394, 188514)",1
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(30727, 30847)","(118565, 118685)","(189809, 189929)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(98032, 98152)","(84563, 84683)","(95031, 95151)",0
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(94383, 94503)","(173898, 174018)","(9192, 9312)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(28027, 28147)","(42656, 42776)","(36631, 36751)",1
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(43155, 43275)","(29377, 29497)","(41832, 41952)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(54969, 55089)","(131613, 131733)","(179747, 179867)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(30074, 30194)","(137441, 137561)","(176378, 176498)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(10899, 11019)","(143377, 143497)","(171984, 172104)",1
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(20425, 20545)","(97775, 97895)","(47096, 47216)",2
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(6880, 7000)","(177616, 177736)","(8431, 8551)",2
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(97619, 97739)","(11581, 11701)","(92585, 92705)",2
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(121165, 121285)","(9150, 9270)","(21435, 21555)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(1839, 1959)","(90915, 91035)","(128445, 128565)",1
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(87320, 87440)","(183809, 183929)","(185487, 185607)",1
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(91761, 91881)","(180393, 180513)","(128806, 128926)",2
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(85391, 85511)","(128936, 129056)","(46540, 46660)",1
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(15105, 15225)","(72440, 72560)","(106796, 106916)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(37039, 37159)","(96063, 96183)","(39073, 39193)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(180457, 180577)","(28980, 29100)","(29758, 29878)",1
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(27977, 28097)","(36223, 36343)","(143382, 143502)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(17717, 17837)","(27585, 27705)","(5272, 5392)",2
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(174655, 174775)","(128148, 128268)","(5516, 5636)",1
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(73865, 73985)","(179287, 179407)","(94354, 94474)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(79781, 79901)","(11057, 11177)","(136458, 136578)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(4220, 4340)","(120115, 120235)","(18067, 18187)",1
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(130460, 130580)","(138965, 139085)","(51995, 52115)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(96620, 96740)","(98797, 98917)","(7817, 7937)",2
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(91221, 91341)","(135983, 136103)","(186666, 186786)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(122634, 122754)","(38810, 38930)","(126621, 126741)",2
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(58128, 58248)","(77741, 77861)","(6257, 6377)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191433, 191553)","(186521, 186641)","(132428, 132548)",2
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(29750, 29870)","(188943, 189063)","(28724, 28844)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(80167, 80287)","(39782, 39902)","(26477, 26597)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(51356, 51476)","(136131, 136251)","(46356, 46476)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(186108, 186228)","(44710, 44830)","(122445, 122565)",1
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(134971, 135091)","(129378, 129498)","(81783, 81903)",0
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(127411, 127531)","(20225, 20345)","(137694, 137814)",1
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(5943, 6063)","(17162, 17282)","(144014, 144134)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(46516, 46636)","(186085, 186205)","(36703, 36823)",0
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(129233, 129353)","(3283, 3403)","(14675, 14795)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(95264, 95384)","(80342, 80462)","(31114, 31234)",2
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(129102, 129222)","(108122, 108242)","(17364, 17484)",1
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(87571, 87691)","(18749, 18869)","(42586, 42706)",2
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(124848, 124968)","(85475, 85595)","(519, 639)",0
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(20850, 20970)","(85467, 85587)","(94785, 94905)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(24447, 24567)","(27632, 27752)","(173355, 173475)",0
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(30478, 30598)","(83357, 83477)","(189470, 189590)",1
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(174016, 174136)","(22593, 22713)","(73737, 73857)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(16327, 16447)","(91771, 91891)","(29625, 29745)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(130667, 130787)","(143998, 144118)","(185864, 185984)",2
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(2057, 2177)","(195096, 195216)","(47213, 47333)",1
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(71526, 71646)","(135674, 135794)","(118579, 118699)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(13803, 13923)","(80669, 80789)","(51055, 51175)",2
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(191621, 191741)","(52163, 52283)","(9910, 10030)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(27210, 27330)","(35922, 36042)","(15522, 15642)",0
17,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(96910, 97030)","(47296, 47416)","(38759, 38879)",2
18,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(100376, 100496)","(179772, 179892)","(21478, 21598)",0
19,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(30096, 30216)","(99445, 99565)","(95577, 95697)",0
0,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(15034, 15154)","(178238, 178358)","(82379, 82499)",1
1,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(7516, 7636)","(49632, 49752)","(46609, 46729)",0
2,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(16555, 16675)","(130097, 130217)","(179620, 179740)",0
3,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(80919, 81039)","(5586, 5706)","(130972, 131092)",1
4,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(87786, 87906)","(128836, 128956)","(90687, 90807)",0
5,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(138487, 138607)","(80707, 80827)","(123420, 123540)",2
6,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(122288, 122408)","(28741, 28861)","(54015, 54135)",0
7,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(98312, 98432)","(88392, 88512)","(50571, 50691)",2
8,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(4371, 4491)","(120576, 120696)","(87491, 87611)",0
9,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(52550, 52670)","(86911, 87031)","(21132, 21252)",0
10,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(141632, 141752)","(21405, 21525)","(97813, 97933)",0
11,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(136212, 136332)","(54818, 54938)","(90267, 90387)",0
12,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(51389, 51509)","(38627, 38747)","(45337, 45457)",0
13,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(7163, 7283)","(89047, 89167)","(127131, 127251)",0
14,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(101483, 101603)","(143780, 143900)","(36852, 36972)",1
15,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(14026, 14146)","(15832, 15952)","(19397, 19517)",0
16,/home/orel/Storage/Data/K7/2020-08-04/Down/0037.MP4,"(4199, 4319)","(13226, 13346)","(42491, 42611)",1
